Petition_ID,Petition_Name,Country,Genre,Year,Total_Signatures,Successful,Signatures,Signatures_Per_Capita,Population,Population_Density,GDP_Per_Capita,Unemployment,Tertiary_Enrollment,Life_Expectancy,Media_Literacy_Index,Governance,Social_Capital,Personal_Freedom,Education
eci_table_27,European Day of Whatever it Takes,Croatia,Politics,2022,254,False,3,7.375537799631223e-07,4067500.0,73,14853.239837492318,6.93,67.9,78.1,45,56.15,52.19,75.16,73.54
eci_table_27,European Day of Whatever it Takes,Cyprus,Politics,2022,254,False,10,8.343240931940012e-06,1198575.0,131,20494.87761299877,7.27,75.9,80.8,39,65.69,56.86,78.31,79.14
eci_table_27,European Day of Whatever it Takes,Czech Republic,Politics,2022,254,False,4,3.748930734662023e-07,10669709.0,139,23101.777704996453,1.93,64.1,79.0,58,68.72,61.62,82.53,80.66
eci_table_27,European Day of Whatever it Takes,Denmark,Politics,2022,254,False,2,3.4372807122320616e-07,5818553.0,137,59822.092960913134,4.91,80.6,81.0,73,89.45,82.56,94.09,87.48
eci_table_27,European Day of Whatever it Takes,Estonia,Politics,2022,254,False,3,2.2525498864714856e-06,1331824.0,31,23566.890205462583,5.11,69.6,78.2,71,79.03,61.94,87.2,82.19
eci_table_27,European Day of Whatever it Takes,Finland,Politics,2022,254,False,8,1.4491929263444072e-06,5520314.0,18,48685.853986747854,6.59,88.2,81.7,74,90.41,77.27,91.96,88.38
eci_table_27,European Day of Whatever it Takes,France,Politics,2022,254,False,43,6.412179012469854e-07,67059887.0,119,40493.9285720389,8.43,65.6,82.5,57,77.24,60.6,79.06,81.27
eci_table_27,European Day of Whatever it Takes,Germany,Politics,2022,254,False,32,3.8492629124637074e-07,83132799.0,240,46258.8782897109,3.04,70.2,80.9,61,84.39,65.96,87.7,83.45
eci_table_27,European Day of Whatever it Takes,Greece,Politics,2022,254,False,9,8.39840385535261e-07,10716322.0,81,19582.53601086268,17.24,136.6,81.3,38,60.81,52.31,73.3,79.34
eci_table_27,European Day of Whatever it Takes,Hungary,Politics,2022,254,False,7,7.164827574841998e-07,9769949.0,107,16475.741838979917,3.4,48.5,75.8,41,45.75,59.51,60.36,77.34
eci_table_27,European Day of Whatever it Takes,Republic of Ireland,Politics,2022,254,False,7,1.3980234744118766e-06,5007069.0,72,77629.9889911643,4.93,77.8,82.3,70,81.72,67.73,88.59,85.0
eci_table_27,European Day of Whatever it Takes,Italy,Politics,2022,254,False,51,8.458076697043435e-07,60297396.0,206,33189.56579886136,9.89,61.9,82.9,47,62.33,60.97,78.44,80.0
eci_table_27,European Day of Whatever it Takes,Latvia,Politics,2022,254,False,1,5.227968165856245e-07,1912789.0,30,17836.364886560932,6.52,88.1,74.7,55,68.82,55.06,81.39,81.36
eci_table_27,European Day of Whatever it Takes,Lithuania,Politics,2022,254,False,2,7.176576801571957e-07,2786844.0,43,19455.45412660343,6.35,72.4,75.7,54,72.57,47.26,79.62,81.8
eci_table_27,European Day of Whatever it Takes,Luxembourg,Politics,2022,254,False,0,0.0,645397.0,242,110172.37314087298,5.36,19.2,82.1,53,86.31,66.6,89.2,78.79
eci_table_27,European Day of Whatever it Takes,Malta,Politics,2022,254,False,0,0.0,502653.0,1380,29416.230606402427,3.47,54.3,82.3,45,70.26,68.19,81.05,78.33
eci_table_27,European Day of Whatever it Takes,Netherlands,Politics,2022,254,False,5,2.884695823248918e-07,17332850.0,508,52447.83143920359,3.2,85.0,81.8,64,87.34,74.03,90.08,86.43
eci_table_27,European Day of Whatever it Takes,Poland,Politics,2022,254,False,5,1.3167987652852026e-07,37970874.0,124,15595.227033436207,3.47,67.8,77.6,53,58.03,63.27,67.09,78.63
eci_table_27,European Day of Whatever it Takes,Portugal,Politics,2022,254,False,8,7.790120899755069e-07,10269417.0,111,23145.04081731222,6.33,63.9,81.3,60,73.19,62.92,85.78,77.64
eci_table_27,European Day of Whatever it Takes,Romania,Politics,2022,254,False,11,5.682832637892384e-07,19356544.0,84,12919.529644186485,3.98,49.4,75.4,32,57.11,49.96,73.56,70.47
eci_table_27,European Day of Whatever it Takes,Slovakia,Politics,2022,254,False,1,1.833492144311233e-07,5454073.0,114,19329.0968008679,5.56,46.6,77.2,48,61.93,61.15,78.6,72.75
eci_table_27,European Day of Whatever it Takes,Slovenia,Politics,2022,254,False,0,0.0,2087946.0,103,25739.247814359183,4.2,78.6,81.0,55,63.66,62.69,75.8,81.8
eci_table_27,European Day of Whatever it Takes,Spain,Politics,2022,254,False,13,2.761446242469297e-07,47076781.0,94,29613.67113798626,13.96,88.9,83.3,58,72.48,69.27,83.65,80.98
eci_table_27,European Day of Whatever it Takes,Sweden,Politics,2022,254,False,2,1.944493839989352e-07,10285453.0,25,51610.06605523354,6.48,67.0,82.5,71,86.41,78.29,91.9,85.92
